event_id,timestamp,username,user_id,ip_address,user_agent,endpoint,method,status_code,auth_result,failure_reason,attempt_count_for_username,attempt_count_from_ip,time_since_last_attempt_for_username,session_id,is_bruteforce_candidate,is_anomalous,notes
da405f2e-b9e0-4990-a052-65b7195edf8c,2025-11-10T10:14:08.430552+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,9,11,0.470641,0,0,
a7dbf0a2-4c1d-4e22-aa5e-a452a22961f4,2025-11-10T10:14:09.362497+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,10,12,0.931945,1,0,High attempt count for username. 
ef9c3198-91a7-441b-bb73-41525d02c01b,2025-11-10T10:14:10.340594+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,200,success,,83b20055d282fc2a920492f3e3afa2963f28f38eaaea22076ba851c4cb4c431b,11,13,0.978097,1,0,High attempt count for username. 
5009700a-0075-47fe-8f98-53ea160c41c3,2025-11-10T10:14:10.675656+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,12,14,0.335062,1,0,High attempt count for username. 
073f76c8-27c0-4d56-8b01-ec9541f11b0a,2025-11-10T10:14:11.120895+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,200,success,,6bca5f64e80d332bd221c52428184db5923cd729f4bc51cdbee662bdf90ac7d6,13,15,0.445239,1,0,High attempt count for username. 
e808285e-8268-4438-bbed-fe59c0181974,2025-11-10T10:14:11.400368+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,14,16,0.279473,1,0,High attempt count for username. 
3db287ba-570b-49e5-a807-3ec2fc8a955e,2025-11-10T10:14:12.254576+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,15,17,0.854208,1,0,High attempt count for username. 
e7febf1b-394d-43bb-9100-bb501f2aeffb,2025-11-10T10:14:12.961631+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,200,success,,a1acde38df08f9e42f43e472110ec0481a971c5cf631e3415a733e3db311120a,16,18,0.707055,1,0,High attempt count for username. 
1d0cd0ca-97a0-47e6-a4dc-3a4c6011f09b,2025-11-10T10:14:13.536952+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,17,19,0.575321,1,0,High attempt count for username. 
f198aeea-3df1-44df-a086-fa058d607206,2025-11-10T10:14:13.645158+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,18,20,0.108206,1,0,High attempt count for username. 
78006b58-c7a2-4de0-9dd4-cf8b6adf42f7,2025-11-10T10:14:13.991486+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,19,21,0.346328,1,0,High attempt count for username. 
c965e830-018c-45ff-aad2-40867e9ef0d5,2025-11-10T10:14:14.965704+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,20,22,0.974218,1,0,High attempt count for username. 
2bcb843a-c743-48c6-a93d-b58190a5123c,2025-11-10T10:14:15.728476+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,21,23,0.762772,1,0,High attempt count for username. 
7793bee2-ad88-4e13-b279-59b254cd21f0,2025-11-10T10:14:16.015946+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,22,24,0.28747,1,0,High attempt count for username. 
b2bbd349-8db7-43bf-9fb9-220da5b83e60,2025-11-10T10:14:16.159281+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,23,25,0.143335,1,0,High attempt count for username. 
7af5604b-26fa-410f-b1e1-705e98372ec7,2025-11-10T10:14:16.329439+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,24,26,0.170158,1,0,High attempt count for username. 
d000e96e-c61a-4739-9f29-f56e3f2649e6,2025-11-10T10:14:16.912343+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,25,27,0.582904,1,0,High attempt count for username. 
83ede4cd-da11-41b8-9e08-0ed4d883fedb,2025-11-10T10:14:17.166103+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,26,28,0.25376,1,0,High attempt count for username. 
91edce8c-c0c0-430b-83b5-32e070e0171c,2025-11-10T10:14:17.870063+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,200,success,,3daf279cc77a39b4e62fe6c905aa5df057c6cf3bc80efd9ff5fb6c46d37f9b73,27,29,0.70396,1,0,High attempt count for username. 
f992fa7f-2b1e-4a49-abb4-64c372e00a46,2025-11-10T10:14:18.558728+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,28,30,0.688665,1,0,High attempt count for username. 
c1b62f39-0c65-4040-9981-e35b7703b71e,2025-11-10T10:14:18.867331+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,29,31,0.308603,1,0,High attempt count for username. 
d35c8464-23a5-4701-94bf-25470498cfe6,2025-11-10T10:14:19.500770+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,30,32,0.633439,1,0,High attempt count for username. 
0c635376-3bf5-4c03-ad17-b80bdafe0b4d,2025-11-10T10:14:19.883860+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,31,33,0.38309,1,0,High attempt count for username. 
fee21f80-918c-45a3-b154-03892c1ba070,2025-11-10T10:14:20.780375+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,32,34,0.896515,1,0,High attempt count for username. 
2d528df8-2afb-489e-b73e-e78797701e4d,2025-11-10T10:14:21.396157+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,33,35,0.615782,1,0,High attempt count for username. 
b45b17c5-841a-42d3-bad3-6b34a8be7849,2025-11-10T10:14:22.028373+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,200,success,,3cacd814f0a226dabb277054e727ea6971626208cec1fc85b72fac4f10cb96b9,34,36,0.632216,1,0,High attempt count for username. 
bb5b0601-ca69-4be6-b0d4-963baed158a8,2025-11-10T10:14:22.599557+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,35,37,0.571184,1,0,High attempt count for username. 
e43ca33d-8fad-4b66-af63-e2e018870d21,2025-11-10T10:14:23.354045+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,36,38,0.754488,1,0,High attempt count for username. 
7048b168-b1f6-42de-95e7-406ef0ad11d5,2025-11-10T10:14:23.841706+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,200,success,,85bddc899dc54da313b66afe837f3ee9b87067a1de8144ddc5e02b2912d685a8,37,39,0.487661,1,0,High attempt count for username. 
30a726bd-de58-4f0b-a343-92ab3ef7303a,2025-11-10T10:14:24.540147+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,38,40,0.698441,1,0,High attempt count for username. 
182f02d1-a5bd-4732-98f1-4ef4cc4d8145,2025-11-10T10:14:24.846042+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,39,41,0.305895,1,0,High attempt count for username. 
d76f635e-6ce3-425f-971f-3c8d385bf752,2025-11-10T10:14:25.069217+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,40,42,0.223175,1,0,High attempt count for username. 
ad481233-27fa-4e45-a3d3-a042e6dccace,2025-11-10T10:14:25.811718+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,41,43,0.742501,1,0,High attempt count for username. 
1d03d8eb-8511-443c-9017-81d273eca9ac,2025-11-10T10:14:26.688476+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,42,44,0.876758,1,0,High attempt count for username. 
12e18c2a-b80d-47c7-a933-5caccdeed403,2025-11-10T10:14:26.864841+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,401,failure,wrong password,,43,45,0.176365,1,0,High attempt count for username. 
5f0bb03e-4e12-4475-a423-fdad361761b7,2025-11-10T10:14:27.168255+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,44,46,0.303414,1,0,High attempt count for username. 
04d39577-6205-4261-8f26-2ed7ba47e902,2025-11-10T10:14:27.470386+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,45,47,0.302131,1,0,High attempt count for username. 
262455b7-1ebd-4d62-b8c0-b0e4e060176a,2025-11-10T10:14:27.586175+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,curl/7.68.0,/login,POST,401,failure,wrong password,,46,48,0.115789,1,0,High attempt count for username. 
35433d3f-aede-4a35-9396-b15618da37de,2025-11-10T10:14:27.730612+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,200,success,,367cc66d79816b299bdf3eb0c58ac8a7f61c4c116cb2bd0382141017b0eaf87e,47,49,0.144437,1,0,High attempt count for username. 
83fc07b9-6cc2-44ff-9075-bcc506dd123a,2025-11-10T10:14:28.232734+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,48,50,0.502122,1,0,High attempt count for username. High attempt count from IP. 
21b67d9f-83f3-470d-bdc2-f41da0b2145b,2025-11-10T10:14:28.926404+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,python-requests/2.25.1,/login,POST,200,success,,d4e7387900891d3fadd230aea0a4cb4196337bb02fad5b0cfe7608c8eb078d11,49,51,0.69367,1,0,High attempt count for username. High attempt count from IP. 
e143939a-2224-486b-abf2-a04ce67ac10a,2025-11-10T10:14:29.618394+00:00,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,9bb2e1c2f40c5ca2d6903a7729de79b078adfb770a4b601b05152d3246d29e6c,3c4153d469d490d119dda43c3a0c9a0ab153a6477e88657c6f21f81592d3d3de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",/login,POST,401,failure,wrong password,,50,52,0.69199,1,0,High attempt count for username. High attempt count from IP. 
