<<<<<<< HEAD
url,response_time,html_content_length,error_message_flag,is_malicious,response_time_norm,content_length_delta
http://localhost:8080/login.php,1.0,0.0,0,0,1.0,0.0
http://localhost:8080/login.php,0.61962028840265,0.0,0,1,0.6196202884026502,0.0
http://localhost:8080/login.php,0.2737598129280107,0.0,0,1,0.2737598129280107,0.0
http://localhost:8080/login.php,0.5814264239184901,0.0,0,0,0.5814264239184901,0.0
http://localhost:8080/login.php,0.07555258615889981,0.0,0,1,0.07555258615889984,0.0
http://localhost:8080/login.php,0.12694170703190238,0.0,0,1,0.12694170703190236,0.0
http://localhost:8080/login.php,0.3677968932687489,0.0,0,0,0.367796893268749,0.0
http://localhost:8080/login.php,0.06458437726184513,0.0,0,1,0.06458437726184511,0.0
http://localhost:8080/login.php,0.5371638550192082,0.0,0,1,0.5371638550192083,0.0
http://localhost:8080/login.php,0.10049551806692275,0.0,0,0,0.10049551806692278,0.0
http://localhost:8080/login.php,0.05784755859918711,0.0,0,1,0.05784755859918713,0.0
http://localhost:8080/login.php,0.1272757641556705,0.0,0,1,0.12727576415567052,0.0
http://localhost:8080/login.php,0.18016814208562998,0.0,0,0,0.18016814208562998,0.0
http://localhost:8080/login.php,0.036634931239908686,0.0,0,1,0.03663493123990869,0.0
http://localhost:8080/login.php,0.046767997327543,0.0,0,1,0.04676799732754301,0.0
http://localhost:8080/login.php,0.04287066421691438,0.0,0,0,0.04287066421691437,0.0
http://localhost:8080/login.php,0.0,0.0,0,1,0.0,0.0
http://localhost:8080/login.php,0.04275931184232501,0.0,0,1,0.04275931184232504,0.0
http://localhost:8080/login.php,0.011023885084349372,0.0,0,0,0.011023885084349372,0.0
http://localhost:8080/login.php,0.06436167251266633,0.0,0,1,0.06436167251266633,0.0
http://localhost:8080/login.php,0.003953009297923249,0.0,0,1,0.0039530092979232784,0.0
http://localhost:8080/login.php,0.15216301987639885,0.0,0,0,0.15216301987639885,0.0
http://localhost:8080/login.php,0.1574522576693947,0.0,0,1,0.1574522576693947,0.0
http://localhost:8080/login.php,0.053950225488558545,0.0,0,1,0.053950225488558545,0.0
=======
actions_after_login_count,attempts_per_minute,auth_result,avg_time_between_attempts,distinct_ips_60m,distinct_user_agents_60m,distinct_usernames_attempted,entropy_of_username,event_id,fail_count_15m,fail_count_5m,fail_count_60m,fail_success_ratio,geolocation_change_flag,ip_address_anon,is_anomalous,is_bruteforce_candidate,login_hour_local,session_duration_seconds,session_ip_variation_flag,succ_count_60m,suspicious_ip_flag,timestamp,username_anon,velocity_score,weekday
0,59065.956985300254,failure,18.388697216666667,24,4,2,3.202819531114783,b7e3a6a8-10bc-47e4-9631-8c27012d3c9e,44,44,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:02:38.053786,f7f2a7403de0fd5a,1.0,0
0,56823.65404988924,failure,18.388697216666667,24,4,2,3.202819531114783,38d43edb-b764-498f-b11d-141ba4caa860,44,44,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:02:38.056151,f7f2a7403de0fd5a,1.0,0
0,180,success,18.388697216666667,24,4,2,3.202819531114783,b0f8d7f1-b442-454f-a38e-dba8baa40565,44,44,44,2.588235294117647,0,ae95d29117d46fe5,1,1,11,0.065642,1,17,0,2025-11-03T11:02:38.059495,f7f2a7403de0fd5a,1.0,0
0,3.2088428806245557,success,18.388697216666667,24,4,2,3.202819531114783,0ddd8b9a-859a-42d1-a73e-c7bbca82e506,33,33,44,2.588235294117647,0,696adbc590eb15c1,0,0,11,1103.201413,1,17,0,2025-11-03T11:21:01.195266,f7f2a7403de0fd5a,1.0,0
0,0.163170913266133,success,0.002030974358974359,8,4,2,3.202819531114783,c2634e2c-42ea-4df4-bc03-d00c8f6017ce,30,30,30,3.0,0,ae95d29117d46fe5,0,0,11,0.0,1,10,0,2025-11-03T11:21:01.197281,8c23b20460492d38,1.0,0
0,120,success,0.002030974358974359,8,4,1,3.202819531114783,1d505e97-2a33-460a-9409-4bfabeb5788b,30,30,30,3.0,0,b9feda90ed4b3080,0,0,11,0.001391,1,10,0,2025-11-03T11:21:01.198672,8c23b20460492d38,1.0,0
0,120,success,0.002030974358974359,8,4,1,3.202819531114783,b297d90e-5d30-468e-a14b-1c28d9655ac2,30,30,30,3.0,0,fc2abfbade8640bb,0,0,11,0.002349,1,10,0,2025-11-03T11:21:01.199630,8c23b20460492d38,1.0,0
0,120,success,0.002030974358974359,8,4,2,3.202819531114783,b790a53d-70d0-483d-89ea-cb84decb20cc,30,30,30,3.0,0,8e55f45655ab6916,0,0,11,0.003381,1,10,0,2025-11-03T11:21:01.200662,8c23b20460492d38,1.0,0
0,120,success,18.388697216666667,24,4,1,3.202819531114783,ffe9d267-c640-435e-b002-9fdd28302280,33,33,44,2.588235294117647,0,236ff88a998beea8,0,0,11,1103.212325,1,17,0,2025-11-03T11:21:01.206178,f7f2a7403de0fd5a,1.0,0
0,120,success,18.388697216666667,24,4,2,3.202819531114783,a2d1aed3-1e19-4427-a797-d26547e526cb,33,33,44,2.588235294117647,0,e55817d9254c1576,0,0,11,1103.214126,1,17,0,2025-11-03T11:21:01.207979,f7f2a7403de0fd5a,1.0,0
0,120,success,0.002030974358974359,8,4,2,3.202819531114783,512289ed-0bf4-42cd-856a-a2661b57a0b3,30,30,30,3.0,0,67a5209c704d14ce,1,1,11,0.011812,1,10,0,2025-11-03T11:21:01.209093,8c23b20460492d38,1.0,0
0,120,success,18.388697216666667,24,4,1,3.202819531114783,b22927da-948a-44e9-bae7-d73dc05b91b8,33,33,44,2.588235294117647,0,f745ef3d9a9d60ff,0,0,11,1103.216427,1,17,0,2025-11-03T11:21:01.210280,f7f2a7403de0fd5a,1.0,0
0,120,success,0.002030974358974359,8,4,2,3.202819531114783,a4bfaa42-3ac8-4951-bbb3-1dd550996ca8,30,30,30,3.0,0,e1384b5dae5766f9,1,1,11,0.013994,1,10,0,2025-11-03T11:21:01.211275,8c23b20460492d38,1.0,0
0,3.208793777300439,success,18.388697216666667,24,4,2,3.202819531114783,a215bf02-118f-497a-ace5-c561b1f11ccd,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,0,11,1103.218295,1,17,0,2025-11-03T11:21:01.212148,f7f2a7403de0fd5a,1.0,0
0,0.16316855686214402,success,0.002030974358974359,8,4,2,3.202819531114783,b001ba2f-ebe2-43a6-844e-11d280304f0b,30,30,30,3.0,0,ae95d29117d46fe5,1,1,11,0.015931,1,10,0,2025-11-03T11:21:01.213212,8c23b20460492d38,1.0,0
0,7668.711656441718,success,0.002030974358974359,8,4,1,3.202819531114783,c25838dc-409e-4d68-a2bf-dc38e5db8e03,30,30,30,3.0,0,b9feda90ed4b3080,1,1,11,0.017039,1,10,0,2025-11-03T11:21:01.214320,8c23b20460492d38,1.0,0
0,7677.052012027382,success,0.002030974358974359,8,4,1,3.202819531114783,f4048d04-92fa-4520-8e52-9b4ec1c6b863,30,30,30,3.0,0,fc2abfbade8640bb,1,1,11,0.01798,1,10,0,2025-11-03T11:21:01.215261,8c23b20460492d38,1.0,0
0,7782.101167315175,success,18.388697216666667,24,4,2,3.202819531114783,4abd90fe-43a1-4f7e-ba7d-791d85edf8e7,33,33,44,2.588235294117647,0,8e55f45655ab6916,1,1,11,1103.222229,1,17,0,2025-11-03T11:21:01.216082,f7f2a7403de0fd5a,1.0,0
0,10843.046896177826,success,18.388697216666667,24,4,1,3.202819531114783,cf11a79a-3ae7-4dfe-8c28-15cb6e30fa0f,33,33,44,2.588235294117647,0,236ff88a998beea8,1,1,11,1103.223392,1,17,0,2025-11-03T11:21:01.217245,f7f2a7403de0fd5a,1.0,0
0,11700.468018720749,success,0.002030974358974359,8,4,2,3.202819531114783,cbe7ec68-7182-4806-a53b-089d20b59c82,30,30,30,3.0,0,e55817d9254c1576,1,1,11,0.020954,1,10,0,2025-11-03T11:21:01.218235,8c23b20460492d38,1.0,0
0,12022.843402464683,success,18.388697216666667,24,4,2,3.202819531114783,94a8172e-e069-45cf-8643-dcedd7efa1c5,33,33,44,2.588235294117647,0,67a5209c704d14ce,1,1,11,1103.225221,1,17,0,2025-11-03T11:21:01.219074,f7f2a7403de0fd5a,1.0,0
0,12581.253931641853,success,18.388697216666667,24,4,1,3.202819531114783,5cbba2a5-c424-432f-b248-89686c5b1a59,33,33,44,2.588235294117647,0,f745ef3d9a9d60ff,1,1,11,1103.225965,1,17,0,2025-11-03T11:21:01.219818,f7f2a7403de0fd5a,1.0,0
0,12897.678417884781,success,18.388697216666667,24,4,2,3.202819531114783,22b0178a-45f4-42c3-a11e-85659e84969a,33,33,44,2.588235294117647,0,e1384b5dae5766f9,1,1,11,1103.226726,1,17,0,2025-11-03T11:21:01.220579,f7f2a7403de0fd5a,1.0,0
0,3.2087645696504623,failure,18.388697216666667,24,4,2,3.202819531114783,8436a4a5-04e1-4781-bc50-3045eabe8078,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.222190,f7f2a7403de0fd5a,1.0,0
0,3.2087598462166858,failure,18.388697216666667,24,4,2,3.202819531114783,1808d7c6-ed69-46cb-9bb2-acc4d9af280b,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.223814,f7f2a7403de0fd5a,1.0,0
0,3.2087568591755327,failure,18.388697216666667,24,4,2,3.202819531114783,62735251-9578-436f-91b4-b725048812fe,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.224841,f7f2a7403de0fd5a,1.0,0
0,3.2087542182518622,failure,18.388697216666667,24,4,2,3.202819531114783,85cb0350-cc8c-4a56-a922-b7518869dded,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.225749,f7f2a7403de0fd5a,1.0,0
0,3.2087518012869825,failure,18.388697216666667,24,4,2,3.202819531114783,f65b3dba-2834-4f8f-ac3a-b66ebb9aad98,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.226580,f7f2a7403de0fd5a,1.0,0
0,3.208749509391038,failure,18.388697216666667,24,4,2,3.202819531114783,9d049461-dea8-4b11-b7f2-29c290368b33,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.227368,f7f2a7403de0fd5a,1.0,0
0,3.20874362842429,failure,18.388697216666667,24,4,2,3.202819531114783,3c41fce0-6f90-42ff-89e3-56e60185cc54,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.229390,f7f2a7403de0fd5a,1.0,0
0,3.20874095552912,failure,18.388697216666667,24,4,2,3.202819531114783,570e7b9d-9bb1-4d12-badc-ef6d4a147f91,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.230309,f7f2a7403de0fd5a,1.0,0
0,3.208738521133368,failure,18.388697216666667,24,4,2,3.202819531114783,f5d3ffe8-1720-4105-9910-a669a42b1555,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.231146,f7f2a7403de0fd5a,1.0,0
0,3.208736101283664,failure,18.388697216666667,24,4,2,3.202819531114783,0b555184-e687-4a09-84ed-0359edbe35d7,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.231978,f7f2a7403de0fd5a,1.0,0
0,3.2087338966641554,failure,18.388697216666667,24,4,2,3.202819531114783,b5c6b818-15b7-4d93-bcb4-d8344e787845,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.232736,f7f2a7403de0fd5a,1.0,0
0,3.208730653726715,failure,18.388697216666667,24,4,2,3.202819531114783,e8713acd-c299-4457-979f-77343a5e17f4,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.233851,f7f2a7403de0fd5a,1.0,0
0,3.208728132092895,failure,18.388697216666667,24,4,2,3.202819531114783,f230caa7-3bd5-4f26-bdaf-e89413606b8d,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.234718,f7f2a7403de0fd5a,1.0,0
0,3.208724958969925,failure,18.388697216666667,24,4,2,3.202819531114783,94d4b22f-a40a-42e0-9341-a5c63f7bd933,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.235809,f7f2a7403de0fd5a,1.0,0
0,3.208722050521753,failure,18.388697216666667,24,4,2,3.202819531114783,09b9c431-f9d3-47dd-bf50-34c4546b714d,33,33,44,2.588235294117647,0,696adbc590eb15c1,1,1,11,0,0,17,0,2025-11-03T11:21:01.236809,f7f2a7403de0fd5a,1.0,0
0,3.2087169171235943,failure,0.002030974358974359,8,4,2,3.202819531114783,e787196a-765d-4c98-a764-6c8583ca5343,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.238574,8c23b20460492d38,1.0,0
0,3.208709811829618,failure,0.002030974358974359,8,4,2,3.202819531114783,ce50d228-074e-4ab0-ab9f-e591498285ec,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.241017,8c23b20460492d38,1.0,0
0,3.2087057574925923,failure,0.002030974358974359,8,4,2,3.202819531114783,8d3153d6-d521-4367-bd55-938fd659813e,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.242411,8c23b20460492d38,1.0,0
0,3.208702578597054,failure,0.002030974358974359,8,4,2,3.202819531114783,22afb1ad-b76c-47c0-9264-c335a8d4aa56,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.243504,8c23b20460492d38,1.0,0
0,3.2086996730978585,failure,0.002030974358974359,8,4,2,3.202819531114783,19f54c24-94d6-4c92-adb4-5b8735eed653,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.244503,8c23b20460492d38,1.0,0
0,3.2086969217491164,failure,0.002030974358974359,8,4,2,3.202819531114783,1e128d6f-3834-432a-acf8-30367faded3b,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.245449,8c23b20460492d38,1.0,0
0,3.2086941529547235,failure,0.002030974358974359,8,4,2,3.202819531114783,8bfcd102-162b-4430-873a-0f677ae5fc6d,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.246401,8c23b20460492d38,1.0,0
0,3.208691567393685,failure,0.002030974358974359,8,4,2,3.202819531114783,0b6f4346-d41b-4cda-a0d6-13ab0bcd04f5,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.247290,8c23b20460492d38,1.0,0
0,3.2086884786861862,failure,0.002030974358974359,8,4,2,3.202819531114783,6683df8d-35a0-402d-acac-da172480fd43,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.248352,8c23b20460492d38,1.0,0
0,3.2086857157231226,failure,0.002030974358974359,8,4,2,3.202819531114783,bb89443c-d750-48d3-bf84-71e140e8cf49,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.249302,8c23b20460492d38,1.0,0
0,3.208682688102746,failure,0.002030974358974359,8,4,2,3.202819531114783,3ccc82b5-7b40-4773-9750-43db14b8814b,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.250343,8c23b20460492d38,1.0,0
0,3.208679962958455,failure,0.002030974358974359,8,4,2,3.202819531114783,6223d4d0-dac0-4ac0-adc1-39eef716386e,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.251280,8c23b20460492d38,1.0,0
0,3.2086771098507687,failure,0.002030974358974359,8,4,2,3.202819531114783,65abed04-76f5-49df-a691-88f2e8c2a008,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.252261,8c23b20460492d38,1.0,0
0,3.2086729770707527,failure,0.002030974358974359,8,4,2,3.202819531114783,055d3510-c5e6-4b76-b541-1f970a87cb62,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.253682,8c23b20460492d38,1.0,0
0,3.208669024619037,failure,0.002030974358974359,8,4,2,3.202819531114783,97468d9b-268c-4a72-af77-152cc60981ee,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.255041,8c23b20460492d38,1.0,0
0,3.2086652815777135,failure,0.002030974358974359,8,4,2,3.202819531114783,a0cb396f-33d8-4ba9-b626-b44cd5bc3a40,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.256328,8c23b20460492d38,1.0,0
0,3.208660235611196,failure,0.002030974358974359,8,4,2,3.202819531114783,a1a71e8c-20d7-4df1-8656-7afadc686307,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.258063,8c23b20460492d38,1.0,0
0,3.208646322204175,failure,0.002030974358974359,8,4,2,3.202819531114783,aa206f50-50d0-49a2-8461-23329c42dc3e,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.262847,8c23b20460492d38,1.0,0
0,3.208641732900314,failure,0.002030974358974359,8,4,2,3.202819531114783,a6ad9024-55fa-40b2-850a-41b40f1e7567,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.264425,8c23b20460492d38,1.0,0
0,3.2086371901422464,failure,0.002030974358974359,8,4,2,3.202819531114783,d763b66c-1b69-49ff-bf76-478dad653d49,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.265987,8c23b20460492d38,1.0,0
0,3.2086339910245663,failure,0.002030974358974359,8,4,2,3.202819531114783,ed0a46b8-6af0-4483-b282-a12ece3b8868,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.267087,8c23b20460492d38,1.0,0
0,3.2086313532114223,failure,0.002030974358974359,8,4,2,3.202819531114783,58d98d1f-bdc7-4edb-aefb-2a1ed7d42059,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.267994,8c23b20460492d38,1.0,0
0,3.208628950973017,failure,0.002030974358974359,8,4,2,3.202819531114783,71c59bdd-0e22-4de5-89d5-0ca068decc28,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.268820,8c23b20460492d38,1.0,0
0,3.208625760596579,failure,0.002030974358974359,8,4,2,3.202819531114783,5b6ec0a0-8811-43a7-9f02-3a10a663a00e,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.269917,8c23b20460492d38,1.0,0
0,3.208623416531881,failure,0.002030974358974359,8,4,2,3.202819531114783,bfdd9e43-2747-49a3-8f5b-3e7343f36342,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.270723,8c23b20460492d38,1.0,0
0,3.208620877617033,failure,0.002030974358974359,8,4,2,3.202819531114783,469b6b7c-2701-4b0b-8c61-d127e8f0fa18,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.271596,8c23b20460492d38,1.0,0
0,3.208617893742864,failure,0.002030974358974359,8,4,2,3.202819531114783,56272865-3f7c-46fa-9e4a-ab80e7c9bd72,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.272622,8c23b20460492d38,1.0,0
0,3.2086150523785655,failure,0.002030974358974359,8,4,2,3.202819531114783,8c5ed36d-1284-4bbc-b062-94f5e881b98e,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.273599,8c23b20460492d38,1.0,0
0,3.2086122313770233,failure,0.002030974358974359,8,4,2,3.202819531114783,d8cb4f48-1849-44da-a913-b4b7fc7b533f,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.274569,8c23b20460492d38,1.0,0
0,3.208606647553547,failure,0.002030974358974359,8,4,2,3.202819531114783,98e87883-a9ab-4a2e-b33e-bf4d0cdac389,30,30,30,3.0,0,696adbc590eb15c1,1,1,11,0,0,10,0,2025-11-03T11:21:01.276489,8c23b20460492d38,1.0,0
0,120,failure,0.0037515,5,3,1,2.827819531114783,df756a16-6e82-472d-a9a2-4c4723797980,7,7,7,7,0,a93bfc1997ec777b,0,0,11,0,0,0,0,2025-11-03T11:21:01.281357,f4b71147d12646d4,0.85,0
0,120,failure,18.388697216666667,24,4,2,3.202819531114783,3344ddce-0b5a-452d-8635-4fd3c82848ac,33,33,44,2.588235294117647,0,664b0ceab364a8c8,1,1,11,0,0,17,0,2025-11-03T11:21:01.282453,f7f2a7403de0fd5a,1.0,0
0,120,failure,18.388697216666667,24,4,1,3.202819531114783,b2f8179a-36ef-4c3f-8c95-df6eb861f44f,33,33,44,2.588235294117647,0,25d7a09e4d47aac0,1,1,11,0,0,17,0,2025-11-03T11:21:01.283317,f7f2a7403de0fd5a,1.0,0
0,120,failure,18.388697216666667,24,4,1,3.202819531114783,4c98cc05-d214-4312-84ee-76b12e864730,33,33,44,2.588235294117647,0,baeaa8b6c8806b55,1,1,11,0,0,17,0,2025-11-03T11:21:01.284125,f7f2a7403de0fd5a,1.0,0
0,120,failure,0.0037515,5,3,1,2.827819531114783,de5d3acd-b1e9-4932-bc71-550d49df3910,7,7,7,7,0,1682193b3189deff,0,0,11,0,0,0,0,2025-11-03T11:21:01.285239,f4b71147d12646d4,0.85,0
0,60,failure,0.0019187499999999999,5,3,1,3.077819531114783,f9bb5c12-6d56-432d-94d9-2c3f2bdc53c8,5,5,5,5,0,1d6188db51b8fada,0,0,11,0,0,0,0,2025-11-03T11:21:01.286002,f2a1ffc85b5d12bd,0.75,0
